Transaction_ID,Customer_ID,Order_Date,Delivery_Date,Customer_Name,Email,Shipping_Address,Product_Category,SKU,Quantity,Unit_Price,Total_Amount,Payment_Method,Discount_Applied,Order_Status
8810bd90-1637-48c3-b059-c736a6c4930e,CUST-745980,2025-08-22 17:05:48,,Tyler Robinson,donaldgardner@example.com,"465 Michael Squares, Arthurfort, OK 46473",Electronics,SKU-PTW-0283,4,445.56,1782.24,Apple Pay,True,Processing
2ad1945c-9909-464e-9319-e7f2c8ff55ed,CUST-270427,2026-02-08 22:57:12,,Alyssa Spence,darlene85@example.org,"961 Carol Creek Suite 140, Taylorport, CA 16057",Home & Garden,SKU-DKH-9787,4,87.96,351.84,Apple Pay,False,Cancelled
c4b1d414-132a-4ff9-880f-e5c9cb8e688f,CUST-211612,2025-11-16 15:42:47,2025-11-20 15:42:47,Samuel Davis,deborah17@example.org,"026 Edwards Courts Apt. 779, West Michael, NC 24517",Sports,SKU-YFH-1625,7,291.15,2038.05,Apple Pay,False,Delivered
b8c55fa6-e175-4934-a683-ac130c40125e,CUST-865965,2025-09-24 22:58:36,,Brian Gross,brandy42@example.net,"009 Brenda Flats, North Kennethmouth, MI 15518",Apparel,SKU-SFR-9884,5,75.28,376.4,PayPal,False,Cancelled
4d7a24d3-e039-4bec-aed9-4e8630d04718,CUST-427779,2025-08-18 04:05:01,,Tammy Chaney,tharrison@example.com,"307 Fisher Trafficway Suite 188, Williamhaven, SC 93492",Home & Garden,SKU-XNP-2810,9,459.27,4133.43,Debit Card,False,Processing
36471d6f-0606-47d5-82c1-c9c45ab17efd,CUST-347047,2025-05-10 12:21:23,,Cynthia Davis,michelle07@example.com,"6817 Daniel Shores, Port Barryburgh, SD 48152",Home & Garden,SKU-QZU-4735,1,474.76,474.76,Debit Card,False,Processing
d57c22d8-8a06-4a4d-b65f-76bda1693f03,CUST-609910,2026-01-09 07:02:19,,Mark Porter,jenniferodom@example.com,"0911 Brock Springs, Kristinfort, UT 01888",Sports,SKU-SUI-0620,1,481.13,481.13,PayPal,False,Processing
229c8189-a750-4171-8ed5-6c42953bca2b,CUST-248994,2025-11-04 04:09:41,,Brian Marquez,nelsonrachel@example.com,"922 Makayla Overpass Apt. 786, West Jessicashire, TN 88631",Toys,SKU-XGL-2312,3,77.57,232.71,Credit Card,False,Pending
a5cbbe83-c033-42fb-bc8c-1825ef70626c,CUST-363915,2026-02-27 15:39:31,,Robert Singleton,jmoody@example.com,"68529 King Spurs, North Vincentfort, NM 08015",Apparel,SKU-APH-8123,3,44.75,134.25,Debit Card,False,Processing
71b7bcfd-0c19-45b2-be7c-99d49fd024bb,CUST-628847,2025-06-20 08:52:21,,Daniel Jackson,smithalyssa@example.com,"8223 Anita Ranch, New Kevin, VI 21487",Books,SKU-NRV-0060,9,475.33,4277.97,Debit Card,True,Processing
63553a86-ba66-4c04-9a68-9d97738a9cac,CUST-085998,2025-11-18 04:50:55,2025-11-19 04:50:55,Deborah Olson,pespinoza@example.net,"2753 Yvonne Spring Suite 302, New Karen, GA 70258",Home & Garden,SKU-ZFC-7067,7,113.74,796.18,PayPal,False,Delivered
b565e5a2-4b24-4911-8e70-81189f4fd6d1,CUST-827112,2025-07-24 07:15:23,,Sara Scott,greentodd@example.com,"216 Darryl Loaf Suite 253, Jasonton, PW 86353",Toys,SKU-OMC-2389,7,293.79,2056.53,Google Pay,False,Processing
872aa44a-59a2-418b-97e7-0c00ecc6941b,CUST-394545,2025-08-29 18:41:14,2025-09-07 18:41:14,Misty Bell,qjimenez@example.net,"107 Kristin Park, Marissaview, DE 31920",Electronics,SKU-JRS-1749,2,59.59,119.18,PayPal,True,Delivered
5c81be7c-d20d-4165-a246-e6ff5ca102bb,CUST-880941,2026-03-03 12:27:34,2026-03-10 12:27:34,Brian Smith,sparkscheyenne@example.net,"1639 Tracy Point Apt. 201, Bestfort, WI 44890",Beauty,SKU-XZL-6837,8,178.38,1427.04,Apple Pay,False,Shipped
762c1393-5ffa-471a-a04f-ba3ab769d266,CUST-238608,2026-01-14 13:40:51,2026-01-23 13:40:51,Jennifer Black,elizabethcallahan@example.org,"PSC 1041, Box 4296, APO AE 37408",Electronics,SKU-UZE-5200,1,189.66,189.66,Google Pay,False,Delivered
30a4e4f1-8ace-4cbe-bcf1-7d69d771f90e,CUST-534787,2026-01-05 23:18:38,2026-01-12 23:18:38,Ana Jones,allisonyoung@example.org,"PSC 0035, Box 7195, APO AP 82923",Books,SKU-CGK-5424,1,441.17,441.17,Credit Card,False,Shipped
a89cd521-03c2-4f5e-b368-8592afa0bdb3,CUST-469684,2025-04-07 04:25:29,,Kristy Kelley,kathleendiaz@example.com,"USNV Taylor, FPO AP 47489",Books,SKU-CVH-2558,3,22.72,68.16,Credit Card,False,Processing
fb6bd31f-1c98-4f9c-ab6c-90a77472f7fc,CUST-661150,2025-12-07 19:57:44,2025-12-13 19:57:44,Stephanie Mcmillan,michael59@example.net,"96690 Dale Harbors Apt. 931, Hoffmanmouth, ME 86057",Books,SKU-DBK-8392,4,440.33,1761.32,Google Pay,False,Delivered
47b9be20-f3b7-4724-a5ac-2586b3713cca,CUST-134672,2025-04-28 04:41:25,2025-05-12 04:41:25,Franklin Torres,nathan00@example.com,"839 Daniel Course Suite 932, Gomezville, KS 72308",Electronics,SKU-MVZ-6645,10,231.39,2313.9,PayPal,False,Delivered
a4d5a8e5-2ed9-426e-b322-a030311cd873,CUST-561661,2025-06-17 19:21:54,2025-06-25 19:21:54,Eric Moore,ydennis@example.org,"585 Sexton Manor, South Henryshire, MT 13386",Sports,SKU-FWQ-2927,1,395.56,395.56,PayPal,True,Delivered
926cdefa-462f-4570-9c70-ac729d8a607d,CUST-190341,2025-07-12 16:03:05,,Ms. Rebekah Curry DVM,ericwilliams@example.org,"8641 Denise Common Suite 728, Ashleyport, PW 72063",Books,SKU-BXX-9639,9,292.09,2628.81,Debit Card,False,Cancelled
f2e61c91-1465-41ec-91c8-70563e6329e3,CUST-182548,2025-10-31 22:56:01,2025-11-14 22:56:01,Megan Cole,probertson@example.com,"9278 Jamie Spur Suite 782, Jaredtown, DE 06904",Electronics,SKU-JCN-5805,2,264.25,528.5,Credit Card,False,Delivered
22e6b201-63e7-4045-997f-ea8fde3ca818,CUST-879461,2026-01-13 20:29:48,,Vincent Abbott,jeremy95@example.com,"43479 Anthony Forks Suite 212, Taraburgh, GA 26630",Electronics,SKU-VGC-0912,6,295.94,1775.64,Credit Card,False,Processing
6d9a808a-adf2-47b1-9dae-0172e358672b,CUST-870011,2025-10-22 20:39:05,,Lisa Hutchinson,nduke@example.org,"9167 Thompson Skyway Apt. 583, East Theodore, NJ 77765",Sports,SKU-ZSX-2664,9,26.28,236.52,Debit Card,False,Pending
e53b0ecf-a62d-4af5-a68f-1a4b86c567ca,CUST-597415,2025-04-12 12:48:26,,Brian Young,josephrice@example.org,"1242 Nunez Squares Apt. 615, Vasquezville, OR 06832",Electronics,SKU-LEX-8628,10,258.18,2581.8,Credit Card,False,Processing
f4ef8318-68ab-4cd8-8da0-267a0e1db85c,CUST-471414,2025-08-26 10:50:49,2025-09-06 10:50:49,Andrea Gamble,framirez@example.org,"372 Ortiz Road, South Jacobville, AS 70674",Electronics,SKU-PTO-0776,3,103.24,309.72,Credit Card,False,Delivered
cc521b9c-accf-4d76-bfe7-97e9119aff50,CUST-281317,2025-12-25 12:06:50,,Michael Gray,leedean@example.org,"0910 Lawrence Cliffs Apt. 172, North Kevin, ME 36681",Beauty,SKU-TPS-1814,8,460.01,3680.08,PayPal,False,Cancelled
db7914e6-ae41-45d3-9494-ba00f1237228,CUST-162362,2025-12-20 09:41:20,2025-12-29 09:41:20,Casey Chaney,gibsonbrandon@example.org,"2357 Jones Prairie, Davisberg, CA 85893",Home & Garden,SKU-CCB-6004,7,98.4,688.8,Apple Pay,False,Delivered
106579be-2678-4822-adbb-61adffd4d293,CUST-992571,2025-05-30 09:38:29,2025-06-11 09:38:29,John Williams,russelljonathan@example.com,"95804 Joel Wall, Fosterville, GA 19046",Home & Garden,SKU-HCM-5094,9,361.55,3253.95,Apple Pay,False,Delivered
ab807301-8178-419a-bed4-7886a6dc7a94,CUST-667612,2025-06-28 04:41:41,2025-07-10 04:41:41,Linda Morgan,jennifer26@example.org,"USCGC Baker, FPO AP 74858",Beauty,SKU-BTF-6453,2,44.89,89.78,Apple Pay,False,Delivered
dbedd1d7-8752-48df-a9c8-b173f6e060b5,CUST-991977,2025-07-22 23:24:06,,Alexandra Miller,aramirez@example.org,"866 Odom Loaf, Wilsonview, CO 68934",Books,SKU-JTA-5618,8,199.05,1592.4,Apple Pay,False,Pending
248e80bb-6feb-444a-948b-76880021bc5f,CUST-570322,2025-12-17 01:39:09,2025-12-29 01:39:09,Brandy Graham,ocosta@example.net,"20106 John Port, Lake Chase, VT 63007",Toys,SKU-ELW-5629,5,400.91,2004.55,Google Pay,False,Delivered
41339909-4573-4aed-aae5-4f02ab4f4fdd,CUST-110779,2025-03-30 04:23:56,,Omar Sanchez,johnsongregory@example.com,"28136 Lopez Circle Suite 148, Garciaton, MT 28257",Toys,SKU-NKZ-8042,4,341.84,1367.36,Google Pay,False,Cancelled
6f85095c-aef2-4f7b-9f5c-bc330ce3a042,CUST-644681,2025-08-13 08:20:37,2025-08-14 08:20:37,James Byrd,steven36@example.org,"49625 Carla Heights, North Heidiville, ID 03935",Toys,SKU-MAG-7256,5,242.27,1211.35,Debit Card,False,Shipped
6cfb832e-1fde-4320-a57d-dc49e35216a0,CUST-022427,2025-06-17 02:07:01,,Ralph Arnold,tim97@example.com,"87098 Cassandra Loop Suite 148, Lake Tammyfurt, SD 36857",Toys,SKU-EBQ-0585,10,251.38,2513.8,Google Pay,False,Processing
b8e7e87c-cd79-443f-81b5-d3b45e99446e,CUST-351195,2025-03-10 02:41:10,2025-03-12 02:41:10,Jason Bass,bradleylara@example.net,"04763 Karen Ridges Suite 348, Laurenberg, AS 08115",Electronics,SKU-YTH-8373,1,17.93,17.93,Apple Pay,False,Shipped
ea6a5ea3-e17d-4336-bfb3-2417ab879e5f,CUST-951824,2025-08-18 16:22:44,,Sherry Walsh,jenna54@example.net,"9671 Sandy Rest, Christopherborough, OH 02190",Toys,SKU-YCT-7257,5,249.56,1247.8,Apple Pay,False,Pending
cc9898cf-d16b-4e32-81c1-cf7f4e05a2e2,CUST-821800,2025-05-24 01:54:47,2025-06-07 01:54:47,Deborah West,dilloncarter@example.org,"72657 Robert Plaza, Port Joycetown, WI 45730",Apparel,SKU-ZQZ-7854,3,32.24,96.72,Debit Card,False,Delivered
aba2d9b6-933d-457f-8aff-5c15e0bfaa7e,CUST-811173,2025-05-02 04:23:21,,Kaitlyn Phillips,amyhamilton@example.org,"373 Walters Underpass, Barrettton, AZ 18716",Books,SKU-XMB-7229,10,233.65,2336.5,Google Pay,False,Cancelled
0ca73ff0-4819-4ead-9525-9d810a33a32d,CUST-621632,2025-10-29 19:45:07,,Julia Williams,brandonhart@example.com,"235 Mark Common, Danielberg, AZ 20503",Toys,SKU-ONP-5307,9,228.9,2060.1,Apple Pay,False,Pending
3ee851f9-b76d-48aa-a2f7-0d452ca8047b,CUST-176889,2025-11-01 15:08:36,2025-11-04 15:08:36,Tina Hansen,jeffrey04@example.net,"21994 Massey Wells Suite 466, West Ronaldmouth, AK 06368",Home & Garden,SKU-GUT-7589,6,11.52,69.12,PayPal,True,Delivered
7fdb5288-e757-4e6f-ba81-162b06825de7,CUST-911110,2025-06-24 06:22:47,2025-06-30 06:22:47,Sharon Williams,samanthadiaz@example.org,"1704 Michael Center, Port Elizabethchester, OR 32885",Electronics,SKU-TKK-8858,2,83.84,167.68,Apple Pay,True,Delivered
ab3eafaa-e873-4ff0-9ac1-b71e29793c6e,CUST-299788,2025-05-31 18:53:27,,Jeffrey Hayes,michael25@example.com,"67153 Gordon Unions, Toddtown, GU 28688",Sports,SKU-GDZ-5241,7,100.31,702.17,PayPal,True,Pending
b20b5b5d-2df2-4882-9b8c-8891f07d9594,CUST-058855,2025-10-08 11:41:50,,Wayne Rodriguez DVM,maria92@example.com,"1998 Hines Shore Apt. 080, Kimmouth, UT 28327",Beauty,SKU-LEZ-0578,4,301.74,1206.96,PayPal,False,Processing
3f82d6e0-3992-4df4-857a-12d2063aaceb,CUST-318141,2025-03-13 13:17:05,,Jared Stewart,marycruz@example.com,"5574 Davenport Crossroad Apt. 239, Cartermouth, AR 19916",Toys,SKU-ERQ-3047,5,292.1,1460.5,PayPal,False,Cancelled
9d5d477a-a466-421a-bc5f-372eb7351492,CUST-592541,2026-01-14 16:22:25,2026-01-17 16:22:25,Jessica Fields,bryan43@example.net,"403 Schmidt Isle Apt. 969, Bryanstad, NC 43195",Electronics,SKU-KUS-5963,4,97.8,391.2,PayPal,False,Shipped
b7d0efc0-889b-4c46-baff-bfa39448f5f0,CUST-057748,2025-05-19 10:58:41,,Robert Foster,rileyrobert@example.org,"988 Donna Burg, North Russell, PA 24086",Apparel,SKU-BEN-1991,4,230.03,920.12,Apple Pay,False,Cancelled
cb91723a-fea5-4650-8260-f92d41dbfde2,CUST-996706,2025-11-15 05:24:55,,Alexandria Burton,katelynfisher@example.net,"58838 John Glens Apt. 096, North Aaronmouth, RI 30547",Beauty,SKU-OER-2155,6,241.26,1447.56,PayPal,False,Pending
08170500-ed6a-45d9-ba59-bd1875b041eb,CUST-032275,2025-05-03 14:19:44,,William Perry,farmerchristine@example.com,"8385 Mclaughlin Brooks Apt. 348, Loritown, VI 15246",Apparel,SKU-PKH-4633,9,455.18,4096.62,PayPal,False,Processing
9374c186-78bc-4be1-95c1-18f0c935aa60,CUST-157857,2025-09-02 17:28:24,,Michael Davis,rachelwilson@example.net,"PSC 3716, Box 4825, APO AA 98522",Apparel,SKU-SAP-3108,1,167.09,167.09,Credit Card,False,Cancelled
9188c737-702b-4bc1-b44d-eea00001e809,CUST-903552,2025-09-26 20:22:25,,Amanda Morton,levineelizabeth@example.org,"018 Kelly Motorway Apt. 408, Taylorhaven, AR 37577",Sports,SKU-XUC-8282,5,250.89,1254.45,PayPal,False,Cancelled
854d2565-0d7d-4b2b-9d90-fc947c8498de,CUST-140608,2025-10-11 12:58:32,,Tara Simmons,kevinbrooks@example.com,"087 Shea Keys, Port Annaville, IA 61914",Toys,SKU-AMH-5686,9,365.82,3292.38,PayPal,False,Cancelled
48a782d0-1a90-4475-b284-04998e95cd3f,CUST-643175,2026-02-09 12:55:36,,Charles Russell,btaylor@example.org,"USS Odonnell, FPO AA 96915",Apparel,SKU-VWR-6601,7,309.96,2169.72,Credit Card,True,Pending
ac060c7a-8ef2-4e87-9009-2579ffefe053,CUST-587758,2025-08-11 00:23:48,2025-08-23 00:23:48,Daniel Smith,joneswanda@example.org,"PSC 1895, Box 3091, APO AP 43984",Books,SKU-OUR-5504,9,351.94,3167.46,Google Pay,False,Delivered
c38eff36-8464-48b1-83cd-2d05f7bd732f,CUST-050484,2026-02-22 09:21:58,2026-03-01 09:21:58,Diana Lewis,douglashuerta@example.com,"94640 Walker Summit, New Stephenmouth, DE 33088",Home & Garden,SKU-WZQ-5016,6,464.73,2788.38,Debit Card,False,Delivered
a4cf8de3-8fe4-4a60-8d2a-8da753d3cded,CUST-511567,2025-10-12 19:37:55,,Edward Long,timothycabrera@example.com,"938 Hernandez Forge, Jessicabury, OK 03346",Books,SKU-UXF-7855,9,97.33,875.97,Credit Card,True,Pending
9d493289-b2d0-4d09-b31b-1e0ff89f3543,CUST-219873,2025-03-17 03:47:16,2025-03-19 03:47:16,Tammy Sanchez,walkerjohn@example.com,"5275 Roberts Inlet, Port Ronniemouth, PA 61776",Toys,SKU-TCT-8456,9,371.94,3347.46,Apple Pay,False,Shipped
546d8a46-7d56-4448-9660-dc6494da9e90,CUST-429989,2026-01-07 04:09:47,2026-01-17 04:09:47,Amber Woods,tburns@example.com,"59242 Douglas Land Apt. 476, Aaronchester, MH 29676",Toys,SKU-JFU-7708,7,198.28,1387.96,Credit Card,False,Shipped
8ff9fcb4-55f1-46f3-898c-9a66f068d449,CUST-959094,2025-11-30 21:05:56,,Brittany Miller,oclark@example.net,"49813 James Estate Suite 446, North Bruce, FM 77602",Electronics,SKU-BEX-4057,9,62.91,566.19,Debit Card,False,Processing
0f03c96f-3742-4ab0-855d-9e4f198c8746,CUST-379782,2025-08-06 07:07:57,2025-08-17 07:07:57,James Woods,daniel95@example.org,"9118 Marcia Fords, Carrieville, GA 01118",Sports,SKU-RHD-4492,10,141.63,1416.3,PayPal,False,Delivered
8a2693ec-c989-45b5-83bd-c3083fe5ff36,CUST-595197,2025-11-24 23:53:50,,Antonio Singh,cheryltorres@example.com,"USNS James, FPO AA 25463",Beauty,SKU-GJG-2678,2,78.7,157.4,PayPal,False,Cancelled
59715ba0-c43e-4b07-88c5-5bfc626521c3,CUST-707292,2025-09-27 01:42:08,,Alexander Allen,wsolomon@example.com,"24334 Jesse Mount, Cliffordbury, MP 09058",Sports,SKU-ESS-7194,7,49.4,345.8,Apple Pay,True,Cancelled
1493b9ea-69cb-44ae-9794-d7a7ee1e60eb,CUST-721769,2025-11-08 04:57:05,2025-11-22 04:57:05,Jermaine Boyd,clevine@example.net,"220 Theresa Corner Apt. 199, West Michael, CT 67448",Home & Garden,SKU-BMC-1264,2,479.85,959.7,Google Pay,False,Shipped
c9e8d372-fd5d-445d-84f0-54c99d679ad2,CUST-659607,2025-03-16 05:12:10,,Melanie Santos,lisa85@example.net,"4890 Michael Lodge Apt. 467, Christopherfurt, VT 84665",Electronics,SKU-RPM-6054,4,390.02,1560.08,Debit Card,False,Processing
56e2e38f-024f-441e-aa7b-2bbb4a118a8a,CUST-746839,2025-11-16 07:45:22,2025-11-20 07:45:22,Jason Montgomery,umarshall@example.org,"64691 Reeves River Suite 221, East Thomas, PA 51971",Electronics,SKU-PNO-8622,6,403.84,2423.04,Apple Pay,False,Delivered
c92c30b4-2d8a-4cea-b08e-a1ea53b17a54,CUST-204914,2025-07-03 08:04:16,2025-07-04 08:04:16,Ashley Serrano,xcarroll@example.com,"7864 John Pine Apt. 734, Nancyport, IA 08367",Electronics,SKU-LYC-5113,2,340.51,681.02,PayPal,False,Delivered
a5471796-bd23-4a78-bbc7-22defd9e5892,CUST-940669,2025-03-25 00:42:04,,Jamie West,christopher58@example.net,"Unit 9927 Box 5795, DPO AP 08158",Toys,SKU-IGR-5039,6,208.58,1251.48,Google Pay,False,Cancelled
f1adf83f-1511-4b62-881e-f96e63c4c2f3,CUST-752544,2025-08-01 07:21:21,2025-08-04 07:21:21,Cheryl Williams,ljohnson@example.net,"13912 Johnson Trafficway, West Michellemouth, OH 95822",Beauty,SKU-UPG-6660,2,243.22,486.44,PayPal,True,Delivered
7123f606-820b-46fc-b7f6-e3f4902a2fce,CUST-514174,2025-07-15 08:54:49,2025-07-19 08:54:49,Lauren Morris,andersonhenry@example.org,"825 Tara Harbor, Port Douglasstad, TX 01741",Books,SKU-FUG-2135,2,409.4,818.8,Debit Card,False,Delivered
100e32ee-671f-44ae-ba75-9e0a61df0643,CUST-070775,2025-05-26 11:38:15,,Tracey Lane,carpenterscott@example.net,"78845 Roth Spring Apt. 293, Port Jeremyville, FL 69085",Toys,SKU-OWD-8430,4,424.12,1696.48,Google Pay,False,Cancelled
6ef414b8-1959-4c7d-8cff-d74d6edce4d8,CUST-750321,2025-10-02 01:14:28,,Randy Reese,michael20@example.net,"327 Graham Motorway Apt. 076, New Matthewside, PW 15855",Toys,SKU-LOL-8118,8,425.16,3401.28,Google Pay,False,Cancelled
d8386e4c-4045-404e-bee3-1305b7803f6d,CUST-562821,2025-09-29 03:31:25,,Kristy Alvarez,gwilliams@example.com,"5617 Jones Station, North Janetview, KY 38568",Beauty,SKU-JKT-3368,10,380.2,3802.0,Google Pay,False,Pending
88e05329-42dc-41f4-a259-286a2bf52e6c,CUST-759190,2025-11-13 21:30:42,,Elizabeth Garcia,julie47@example.com,"77784 Walker Field, North Dennis, FL 10065",Electronics,SKU-YTT-8867,6,409.88,2459.28,Credit Card,False,Cancelled
4aaa9053-57ae-46b9-a594-72f1ece18b56,CUST-979997,2025-11-14 15:45:11,,Laura Sharp,nelsonjessica@example.org,"52576 Parker Ferry Suite 333, New Cherylmouth, MD 63773",Home & Garden,SKU-GDC-8323,7,36.36,254.52,PayPal,False,Cancelled
73f31d57-380b-4ea6-abc3-21f1c188f89b,CUST-118209,2025-09-15 01:59:37,2025-09-18 01:59:37,Veronica Gonzales,morgan77@example.net,"2263 Bobby Village Suite 002, North Micheleland, OR 23344",Toys,SKU-ZAZ-3246,6,299.74,1798.44,PayPal,False,Delivered
22ed87a1-dcfb-462b-ba07-426381735e68,CUST-451187,2025-10-09 13:04:20,,Katherine Garcia,gomezsarah@example.org,"7647 Nelson Drives Suite 200, Jamesstad, GU 44698",Toys,SKU-YKV-2639,4,405.8,1623.2,Debit Card,True,Cancelled
31763ccc-5b12-4d15-9924-1e2e58088fb5,CUST-156244,2026-01-05 10:20:38,2026-01-10 10:20:38,Ethan Santiago,tcasey@example.org,"51171 Travis Manors, Lake Elizabeth, NJ 16898",Books,SKU-ZMK-0109,6,100.38,602.28,Apple Pay,False,Delivered
53292395-e2ec-45ca-b30b-40a96e97023e,CUST-283056,2025-04-15 14:43:26,2025-04-21 14:43:26,James Hall,whitakermichael@example.net,"7295 Davis Coves, South Charlesview, MN 33312",Electronics,SKU-GNN-2289,8,66.9,535.2,Credit Card,False,Delivered
2e9fa224-d9d2-4fd6-abe5-07d49e85cd8b,CUST-259629,2025-05-25 15:38:49,,Amanda Clark,tstewart@example.com,"12444 Kristine Wells, South Caseytown, OR 10176",Home & Garden,SKU-WWI-6157,9,175.74,1581.66,Debit Card,True,Cancelled
8b47fb99-fe85-4292-9da3-6adbeb586453,CUST-839301,2025-05-20 18:39:22,,Sarah Lopez,thomas34@example.org,"92310 Jesse Turnpike Apt. 083, Port Wesley, RI 14293",Sports,SKU-EWZ-7259,10,183.36,1833.6,Debit Card,False,Processing
19532f75-684d-4891-95f7-93efc8bc7050,CUST-414839,2025-04-05 21:12:51,,Lori Solis,colleen19@example.org,"2261 Harold Knolls Suite 031, Thomasberg, MI 64623",Apparel,SKU-LJR-0046,2,218.44,436.88,Credit Card,False,Processing
29ec2e4d-5b7d-4d33-ae82-01e808190c4d,CUST-181611,2025-07-11 13:55:53,2025-07-18 13:55:53,Carl Holmes,erica34@example.org,"6988 Moore Brooks Suite 679, Davidtown, CA 98204",Books,SKU-EVM-0718,2,453.4,906.8,PayPal,False,Delivered
38b79fbd-4440-4e2b-99ee-508f901b23cb,CUST-916681,2025-08-03 12:34:31,,Holly Saunders,jamesmoore@example.net,"3258 Louis Courts, Nelsonland, AZ 75953",Electronics,SKU-RXX-7332,5,416.24,2081.2,Credit Card,False,Pending
39e1297b-daaa-4e3a-ba9b-4577de436558,CUST-640095,2025-10-19 19:45:50,,Cameron Young,james52@example.org,"3506 Arnold Avenue Suite 696, North Dwaynemouth, ND 30748",Toys,SKU-BWS-1904,8,219.63,1757.04,Debit Card,False,Processing
a9ab25a3-5b9a-4cdb-a92b-a5dba92b518f,CUST-184277,2025-06-26 07:08:25,2025-07-06 07:08:25,Joseph Stevenson,omalone@example.net,"9659 Jennifer Stream, Johnstonland, CO 07906",Sports,SKU-SGN-1373,8,55.01,440.08,Credit Card,False,Shipped
70fb0f38-8e36-483b-8165-56b5967b936b,CUST-379030,2025-09-11 00:47:50,,Stacy Kelly,potterrichard@example.com,"693 Butler Forks, Johnsonborough, OR 87921",Toys,SKU-YZD-8283,6,138.41,830.46,Apple Pay,False,Pending
b7e7befd-a2eb-4c4a-be20-aec4e48ef2b5,CUST-435951,2025-05-10 08:29:10,2025-05-20 08:29:10,Rita Tran,bryanmeyer@example.com,"76050 Wheeler Curve, Daviston, VA 59281",Beauty,SKU-PXU-6783,7,347.27,2430.89,Google Pay,False,Shipped
f2c944f3-89e0-4e8c-b6f3-9aed0deb211f,CUST-156344,2025-11-30 12:17:38,,Patrick Jones,lpruitt@example.net,"50045 Price Camp Suite 804, Davisstad, UT 63861",Electronics,SKU-SHY-7971,7,212.41,1486.87,Google Pay,False,Processing
47cd0e93-76b6-4ba9-9826-331f93cbb070,CUST-410332,2025-05-13 12:20:28,,Tammy Smith,perrypaul@example.com,"4888 Randall Ford, North Linda, CA 51288",Apparel,SKU-CAY-8137,3,40.32,120.96,PayPal,False,Processing
67638095-0823-4f43-a9b2-77fee2b9a5b5,CUST-110023,2025-10-11 22:17:46,,Brandon Jackson,kristensmith@example.net,"PSC 9083, Box 5381, APO AP 98829",Toys,SKU-ZIR-3137,9,180.21,1621.89,PayPal,True,Cancelled
bac27aa3-a866-476a-ba52-d963fd928b98,CUST-673898,2026-02-10 00:09:19,2026-02-20 00:09:19,Jacob Foster,jconway@example.net,"49627 Toni Groves, Lake Raymond, VT 73706",Books,SKU-RFJ-3467,9,86.49,778.41,Apple Pay,False,Shipped
a2f2d930-4015-44d2-9f35-eae1f135a73b,CUST-199753,2025-12-04 05:22:32,,David Hansen,brianallen@example.net,"34627 Ronald Brook Suite 489, West Moniqueview, DC 90713",Sports,SKU-PJQ-0989,5,40.78,203.9,Apple Pay,False,Cancelled
a7d0cfbc-ab8c-4fbf-aa4d-549282e5b82a,CUST-792605,2025-06-24 04:52:59,,William Campbell,hglenn@example.com,"72065 Smith Hollow Apt. 920, Sabrinashire, NE 68256",Books,SKU-KQE-7267,2,242.52,485.04,Credit Card,False,Processing
02760174-a913-43f4-a338-dae56f6a3e44,CUST-944953,2025-04-13 13:09:34,2025-04-22 13:09:34,Sharon Smith,jessicarodriguez@example.org,"Unit 5641 Box 9377, DPO AE 22167",Beauty,SKU-LBL-0025,4,158.2,632.8,Credit Card,False,Shipped
001c24ed-ab98-49e3-88b6-1d9eb97946ba,CUST-751368,2025-04-08 13:04:40,2025-04-09 13:04:40,Joseph Stephens,markburke@example.com,"5177 Nguyen Wells, Williamside, VT 44786",Home & Garden,SKU-ZZF-4890,8,451.85,3614.8,Apple Pay,False,Delivered
ea6e952e-e0bf-4811-8a7f-91620e65fc80,CUST-536762,2025-12-19 09:14:11,,Benjamin Arnold,browndanielle@example.net,"37845 Holland Village Suite 709, Hunthaven, NE 42876",Beauty,SKU-UQV-9619,5,137.66,688.3,Google Pay,False,Processing
d6763221-f016-42d4-9826-276c8c9ee623,CUST-062810,2026-01-15 22:16:16,2026-01-18 22:16:16,Melissa Guerra,umassey@example.com,"10142 Sherman Unions, Scottport, TN 98311",Home & Garden,SKU-XWQ-8029,3,135.92,407.76,Apple Pay,False,Delivered
a8e8d196-ddf5-4893-aa59-4940d28bbfc8,CUST-497682,2025-09-30 21:40:12,,Heather Johnson,courtneypearson@example.com,"642 Collier Drives, New Eileen, KY 51264",Beauty,SKU-VBE-6705,6,354.96,2129.76,PayPal,False,Processing
c6bf101d-0d5c-4fa4-8037-2f8e3e05aa81,CUST-908729,2026-02-10 09:12:18,2026-02-11 09:12:18,Debbie Mcgrath,jenningsjustin@example.org,"13978 Sanchez Tunnel Apt. 396, West Carl, AZ 87868",Books,SKU-CXD-4527,3,151.33,453.99,Credit Card,False,Shipped
7a6f5fd3-9260-4e36-87ed-f6a430e5e605,CUST-362413,2025-03-11 17:24:00,2025-03-25 17:24:00,Tina Phillips,carteramanda@example.com,"55541 Sarah Ranch Apt. 953, Port Wesley, IA 07376",Home & Garden,SKU-CPG-6780,5,402.27,2011.35,Google Pay,False,Delivered
d9b9abb2-3246-4c45-96a2-ae0c5682ddd7,CUST-335914,2025-05-30 12:03:21,2025-06-13 12:03:21,Jeremy Bruce,psanchez@example.org,"281 Melanie Neck Apt. 491, Lake Jenniferfort, AZ 45818",Home & Garden,SKU-AQV-4439,7,199.67,1397.69,PayPal,False,Shipped
